Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,Precip (in),qc,Air Temp (F),qc
227,Plymouth,Sierra Foothill,3/31/2023,0300,090,0.00, ,41.7, 
227,Plymouth,Sierra Foothill,3/31/2023,0400,090,0.00, ,41.1, 
227,Plymouth,Sierra Foothill,3/31/2023,0500,090,0.00, ,39.6, 
227,Plymouth,Sierra Foothill,3/31/2023,0600,090,0.00, ,39.9, 
227,Plymouth,Sierra Foothill,3/31/2023,0700,090,0.00, ,39.7, 
227,Plymouth,Sierra Foothill,3/31/2023,0800,090,0.00, ,45.0, 
227,Plymouth,Sierra Foothill,3/31/2023,0900,090,0.00, ,47.1, 
227,Plymouth,Sierra Foothill,3/31/2023,1000,090,0.00, ,49.1, 
227,Plymouth,Sierra Foothill,3/31/2023,1100,090,0.00, ,51.0, 
227,Plymouth,Sierra Foothill,3/31/2023,1200,090,0.00, ,52.1, 
227,Plymouth,Sierra Foothill,3/31/2023,1300,090,0.00, ,53.3, 
227,Plymouth,Sierra Foothill,3/31/2023,1400,090,0.00, ,53.9, 
227,Plymouth,Sierra Foothill,3/31/2023,1500,090,0.00, ,54.4, 
227,Plymouth,Sierra Foothill,3/31/2023,1600,090,0.00, ,54.5, 
227,Plymouth,Sierra Foothill,3/31/2023,1700,090,0.00, ,53.8, 
227,Plymouth,Sierra Foothill,3/31/2023,1800,090,0.00, ,52.8, 
227,Plymouth,Sierra Foothill,3/31/2023,1900,090,0.00, ,48.1, 
227,Plymouth,Sierra Foothill,3/31/2023,2000,090,0.00, ,43.7, 
227,Plymouth,Sierra Foothill,3/31/2023,2100,090,0.00, ,43.8, 
227,Plymouth,Sierra Foothill,3/31/2023,2200,090,0.00, ,42.5, 
227,Plymouth,Sierra Foothill,3/31/2023,2300,090,0.00, ,42.3, 
227,Plymouth,Sierra Foothill,3/31/2023,2400,090,0.00, ,41.0, 
227,Plymouth,Sierra Foothill,4/1/2023,0100,091,0.00, ,38.8, 
227,Plymouth,Sierra Foothill,4/1/2023,0200,091,0.00, ,39.2, 
227,Plymouth,Sierra Foothill,4/1/2023,0300,091,0.00, ,37.6, 
227,Plymouth,Sierra Foothill,4/1/2023,0400,091,0.00, ,38.2, 
227,Plymouth,Sierra Foothill,4/1/2023,0500,091,0.00, ,37.8, 
227,Plymouth,Sierra Foothill,4/1/2023,0600,091,0.00, ,36.5, 
227,Plymouth,Sierra Foothill,4/1/2023,0700,091,0.00, ,37.8, 
227,Plymouth,Sierra Foothill,4/1/2023,0800,091,0.00, ,46.1, 
227,Plymouth,Sierra Foothill,4/1/2023,0900,091,0.00, ,49.9, 
227,Plymouth,Sierra Foothill,4/1/2023,1000,091,0.00, ,50.9, 
227,Plymouth,Sierra Foothill,4/1/2023,1100,091,0.00, ,53.3, 
227,Plymouth,Sierra Foothill,4/1/2023,1200,091,0.00, ,54.4, 
227,Plymouth,Sierra Foothill,4/1/2023,1300,091,0.00, ,55.1, 
227,Plymouth,Sierra Foothill,4/1/2023,1400,091,0.00, ,56.2, 
227,Plymouth,Sierra Foothill,4/1/2023,1500,091,0.00, ,57.1, 
227,Plymouth,Sierra Foothill,4/1/2023,1600,091,0.00, ,57.7, 
227,Plymouth,Sierra Foothill,4/1/2023,1700,091,0.00, ,57.5, 
227,Plymouth,Sierra Foothill,4/1/2023,1800,091,0.00, ,56.0, 
227,Plymouth,Sierra Foothill,4/1/2023,1900,091,0.00, ,51.8, 
227,Plymouth,Sierra Foothill,4/1/2023,2000,091,0.00, ,48.5, 
227,Plymouth,Sierra Foothill,4/1/2023,2100,091,0.00, ,47.6, 
227,Plymouth,Sierra Foothill,4/1/2023,2200,091,0.00, ,46.3, 
227,Plymouth,Sierra Foothill,4/1/2023,2300,091,0.00, ,45.0, 
227,Plymouth,Sierra Foothill,4/1/2023,2400,091,0.00, ,43.4, 
227,Plymouth,Sierra Foothill,4/2/2023,0100,092,0.00, ,44.2, 
227,Plymouth,Sierra Foothill,4/2/2023,0200,092,0.00, ,46.1, 
227,Plymouth,Sierra Foothill,4/2/2023,0300,092,0.00, ,45.8, 
227,Plymouth,Sierra Foothill,4/2/2023,0400,092,0.00, ,45.7, 
227,Plymouth,Sierra Foothill,4/2/2023,0500,092,0.00, ,45.5, 
227,Plymouth,Sierra Foothill,4/2/2023,0600,092,0.00, ,45.1, 
227,Plymouth,Sierra Foothill,4/2/2023,0700,092,0.00, ,45.7, 
227,Plymouth,Sierra Foothill,4/2/2023,0800,092,0.00, ,46.8, 
227,Plymouth,Sierra Foothill,4/2/2023,0900,092,0.00, ,47.9, 
227,Plymouth,Sierra Foothill,4/2/2023,1000,092,0.00, ,47.9, 
227,Plymouth,Sierra Foothill,4/2/2023,1100,092,0.00, ,47.9, 
227,Plymouth,Sierra Foothill,4/2/2023,1200,092,0.00, ,48.2, 
227,Plymouth,Sierra Foothill,4/2/2023,1300,092,0.00, ,49.7, 
227,Plymouth,Sierra Foothill,4/2/2023,1400,092,0.00, ,51.4, 
227,Plymouth,Sierra Foothill,4/2/2023,1500,092,0.00, ,52.8, 
227,Plymouth,Sierra Foothill,4/2/2023,1600,092,0.00, ,53.0, 
227,Plymouth,Sierra Foothill,4/2/2023,1700,092,0.00, ,51.9, 
227,Plymouth,Sierra Foothill,4/2/2023,1800,092,0.00, ,49.9, 
227,Plymouth,Sierra Foothill,4/2/2023,1900,092,0.00, ,48.0, 
227,Plymouth,Sierra Foothill,4/2/2023,2000,092,0.00, ,46.3, 
227,Plymouth,Sierra Foothill,4/2/2023,2100,092,0.00, ,45.4, 
227,Plymouth,Sierra Foothill,4/2/2023,2200,092,0.00, ,43.9, 
227,Plymouth,Sierra Foothill,4/2/2023,2300,092,0.00, ,42.9, 
227,Plymouth,Sierra Foothill,4/2/2023,2400,092,0.00, ,41.8, 
227,Plymouth,Sierra Foothill,4/3/2023,0100,093,0.00, ,40.3, 
227,Plymouth,Sierra Foothill,4/3/2023,0200,093,0.00, ,39.5, 
227,Plymouth,Sierra Foothill,4/3/2023,0300,093,0.00, ,38.7, 
227,Plymouth,Sierra Foothill,4/3/2023,0400,093,0.00, ,36.3, 
227,Plymouth,Sierra Foothill,4/3/2023,0500,093,0.00, ,34.2, 
227,Plymouth,Sierra Foothill,4/3/2023,0600,093,0.00, ,32.6, 
227,Plymouth,Sierra Foothill,4/3/2023,0700,093,0.00, ,33.0, 
227,Plymouth,Sierra Foothill,4/3/2023,0800,093,0.00, ,38.1, 
227,Plymouth,Sierra Foothill,4/3/2023,0900,093,0.00, ,40.5, 
227,Plymouth,Sierra Foothill,4/3/2023,1000,093,0.00, ,42.9, 
227,Plymouth,Sierra Foothill,4/3/2023,1100,093,0.00, ,44.6, 
227,Plymouth,Sierra Foothill,4/3/2023,1200,093,0.00, ,45.8, 
227,Plymouth,Sierra Foothill,4/3/2023,1300,093,0.00, ,47.9, 
227,Plymouth,Sierra Foothill,4/3/2023,1400,093,0.00, ,49.0, 
227,Plymouth,Sierra Foothill,4/3/2023,1500,093,0.00, ,49.4, 
227,Plymouth,Sierra Foothill,4/3/2023,1600,093,0.00, ,49.7, 
227,Plymouth,Sierra Foothill,4/3/2023,1700,093,0.00, ,47.6, 
227,Plymouth,Sierra Foothill,4/3/2023,1800,093,0.00, ,46.0, 
227,Plymouth,Sierra Foothill,4/3/2023,1900,093,0.00, ,41.8, 
227,Plymouth,Sierra Foothill,4/3/2023,2000,093,0.00, ,41.7, 
227,Plymouth,Sierra Foothill,4/3/2023,2100,093,0.00, ,38.1, 
227,Plymouth,Sierra Foothill,4/3/2023,2200,093,0.00, ,36.5, 
227,Plymouth,Sierra Foothill,4/3/2023,2300,093,0.00, ,34.9, 
227,Plymouth,Sierra Foothill,4/3/2023,2400,093,0.00, ,32.4,Y
227,Plymouth,Sierra Foothill,4/4/2023,0100,094,0.00, ,31.9,Y
227,Plymouth,Sierra Foothill,4/4/2023,0200,094,0.00, ,32.0,Y
227,Plymouth,Sierra Foothill,4/4/2023,0300,094,0.00, ,31.3,Y
227,Plymouth,Sierra Foothill,4/4/2023,0400,094,0.00, ,30.7,Y
227,Plymouth,Sierra Foothill,4/4/2023,0500,094,0.00, ,29.4,Y
227,Plymouth,Sierra Foothill,4/4/2023,0600,094,0.00, ,29.2,Y
227,Plymouth,Sierra Foothill,4/4/2023,0700,094,0.00, ,31.4,Y
227,Plymouth,Sierra Foothill,4/4/2023,0800,094,0.00, ,39.0, 
227,Plymouth,Sierra Foothill,4/4/2023,0900,094,0.00, ,42.4, 
227,Plymouth,Sierra Foothill,4/4/2023,1000,094,0.00, ,44.8, 
227,Plymouth,Sierra Foothill,4/4/2023,1100,094,0.00, ,46.3, 
227,Plymouth,Sierra Foothill,4/4/2023,1200,094,0.00, ,47.6, 
227,Plymouth,Sierra Foothill,4/4/2023,1300,094,0.00, ,49.0, 
227,Plymouth,Sierra Foothill,4/4/2023,1400,094,0.00, ,50.0, 
227,Plymouth,Sierra Foothill,4/4/2023,1500,094,0.00, ,50.8, 
227,Plymouth,Sierra Foothill,4/4/2023,1600,094,0.00, ,51.2, 
227,Plymouth,Sierra Foothill,4/4/2023,1700,094,0.00, ,51.2, 
227,Plymouth,Sierra Foothill,4/4/2023,1800,094,0.00, ,50.0, 
227,Plymouth,Sierra Foothill,4/4/2023,1900,094,0.00, ,44.4, 
227,Plymouth,Sierra Foothill,4/4/2023,2000,094,0.00, ,39.6, 
227,Plymouth,Sierra Foothill,4/4/2023,2100,094,0.00, ,38.5, 
227,Plymouth,Sierra Foothill,4/4/2023,2200,094,0.00, ,37.4, 
227,Plymouth,Sierra Foothill,4/4/2023,2300,094,0.00, ,36.5, 
227,Plymouth,Sierra Foothill,4/4/2023,2400,094,0.00, ,36.7, 
227,Plymouth,Sierra Foothill,4/5/2023,0100,095,0.00, ,34.4, 
227,Plymouth,Sierra Foothill,4/5/2023,0200,095,0.00, ,36.4, 
227,Plymouth,Sierra Foothill,4/5/2023,0300,095,0.00, ,37.1, 
227,Plymouth,Sierra Foothill,4/5/2023,0400,095,0.00, ,34.3, 
227,Plymouth,Sierra Foothill,4/5/2023,0500,095,0.00, ,35.4, 
227,Plymouth,Sierra Foothill,4/5/2023,0600,095,0.00, ,34.1, 
227,Plymouth,Sierra Foothill,4/5/2023,0700,095,0.00, ,35.4, 
227,Plymouth,Sierra Foothill,4/5/2023,0800,095,0.00, ,43.5, 
227,Plymouth,Sierra Foothill,4/5/2023,0900,095,0.00, ,46.4, 
227,Plymouth,Sierra Foothill,4/5/2023,1000,095,0.00, ,48.9, 
227,Plymouth,Sierra Foothill,4/5/2023,1100,095,0.00, ,51.6, 
227,Plymouth,Sierra Foothill,4/5/2023,1200,095,0.00, ,53.2, 
227,Plymouth,Sierra Foothill,4/5/2023,1300,095,0.00, ,54.2, 
227,Plymouth,Sierra Foothill,4/5/2023,1400,095,0.00, ,54.8, 
227,Plymouth,Sierra Foothill,4/5/2023,1500,095,0.00, ,55.6, 
227,Plymouth,Sierra Foothill,4/5/2023,1600,095,0.00, ,56.0, 
227,Plymouth,Sierra Foothill,4/5/2023,1700,095,0.00, ,55.6, 
227,Plymouth,Sierra Foothill,4/5/2023,1800,095,0.00, ,54.6, 
227,Plymouth,Sierra Foothill,4/5/2023,1900,095,0.00, ,49.6, 
227,Plymouth,Sierra Foothill,4/5/2023,2000,095,0.00, ,44.1, 
227,Plymouth,Sierra Foothill,4/5/2023,2100,095,0.00, ,43.2, 
227,Plymouth,Sierra Foothill,4/5/2023,2200,095,0.00, ,42.2, 
227,Plymouth,Sierra Foothill,4/5/2023,2300,095,0.00, ,41.6, 
227,Plymouth,Sierra Foothill,4/5/2023,2400,095,0.00, ,41.4, 
227,Plymouth,Sierra Foothill,4/6/2023,0100,096,0.00, ,40.3, 
227,Plymouth,Sierra Foothill,4/6/2023,0200,096,0.00, ,38.0, 
227,Plymouth,Sierra Foothill,4/6/2023,0300,096,0.00, ,38.2, 
227,Plymouth,Sierra Foothill,4/6/2023,0400,096,0.00, ,38.2, 
227,Plymouth,Sierra Foothill,4/6/2023,0500,096,0.00, ,39.0, 
227,Plymouth,Sierra Foothill,4/6/2023,0600,096,0.00, ,39.2, 
227,Plymouth,Sierra Foothill,4/6/2023,0700,096,0.00, ,39.5, 
227,Plymouth,Sierra Foothill,4/6/2023,0800,096,0.00, ,49.3, 
227,Plymouth,Sierra Foothill,4/6/2023,0900,096,0.00, ,53.7, 
227,Plymouth,Sierra Foothill,4/6/2023,1000,096,0.00, ,55.7, 
227,Plymouth,Sierra Foothill,4/6/2023,1100,096,0.00, ,57.9, 
227,Plymouth,Sierra Foothill,4/6/2023,1200,096,0.00, ,59.6, 
227,Plymouth,Sierra Foothill,4/6/2023,1300,096,0.00, ,60.2, 
227,Plymouth,Sierra Foothill,4/6/2023,1400,096,0.00, ,60.8, 
227,Plymouth,Sierra Foothill,4/6/2023,1500,096,0.00, ,61.2, 
227,Plymouth,Sierra Foothill,4/6/2023,1600,096,0.00, ,61.2, 
227,Plymouth,Sierra Foothill,4/6/2023,1700,096,0.00, ,59.3, 
227,Plymouth,Sierra Foothill,4/6/2023,1800,096,0.00, ,57.5, 
227,Plymouth,Sierra Foothill,4/6/2023,1900,096,0.00, ,55.1, 
227,Plymouth,Sierra Foothill,4/6/2023,2000,096,0.00, ,53.2, 
227,Plymouth,Sierra Foothill,4/6/2023,2100,096,0.00, ,52.3, 
227,Plymouth,Sierra Foothill,4/6/2023,2200,096,0.00, ,51.6, 
227,Plymouth,Sierra Foothill,4/6/2023,2300,096,0.00, ,50.5, 
227,Plymouth,Sierra Foothill,4/6/2023,2400,096,0.00, ,49.3, 
227,Plymouth,Sierra Foothill,4/7/2023,0100,097,0.00, ,47.8, 
227,Plymouth,Sierra Foothill,4/7/2023,0200,097,0.00, ,47.1, 
227,Plymouth,Sierra Foothill,4/7/2023,0300,097,0.02, ,46.1, 
227,Plymouth,Sierra Foothill,4/7/2023,0400,097,0.01, ,45.8, 
227,Plymouth,Sierra Foothill,4/7/2023,0500,097,0.00, ,45.2, 
227,Plymouth,Sierra Foothill,4/7/2023,0600,097,0.01, ,45.4, 
227,Plymouth,Sierra Foothill,4/7/2023,0700,097,0.04, ,45.7, 
227,Plymouth,Sierra Foothill,4/7/2023,0800,097,0.03, ,47.6, 
227,Plymouth,Sierra Foothill,4/7/2023,0900,097,0.00, ,50.3, 
227,Plymouth,Sierra Foothill,4/7/2023,1000,097,0.02, ,52.1, 
227,Plymouth,Sierra Foothill,4/7/2023,1100,097,0.00, ,54.0, 
227,Plymouth,Sierra Foothill,4/7/2023,1200,097,0.00, ,54.9, 
227,Plymouth,Sierra Foothill,4/7/2023,1300,097,0.00, ,56.6, 
227,Plymouth,Sierra Foothill,4/7/2023,1400,097,0.00, ,57.7, 
227,Plymouth,Sierra Foothill,4/7/2023,1500,097,0.00, ,57.8, 
227,Plymouth,Sierra Foothill,4/7/2023,1600,097,0.00, ,58.0, 
227,Plymouth,Sierra Foothill,4/7/2023,1700,097,0.00, ,59.1, 
227,Plymouth,Sierra Foothill,4/7/2023,1800,097,0.00, ,57.2, 
227,Plymouth,Sierra Foothill,4/7/2023,1900,097,0.00, ,55.3, 
227,Plymouth,Sierra Foothill,4/7/2023,2000,097,0.00, ,54.2, 
227,Plymouth,Sierra Foothill,4/7/2023,2100,097,0.00, ,53.3, 
227,Plymouth,Sierra Foothill,4/7/2023,2200,097,0.00, ,52.1, 
227,Plymouth,Sierra Foothill,4/7/2023,2300,097,0.00, ,51.1, 
227,Plymouth,Sierra Foothill,4/7/2023,2400,097,0.00, ,50.4, 
227,Plymouth,Sierra Foothill,4/8/2023,0100,098,0.00, ,49.9, 
227,Plymouth,Sierra Foothill,4/8/2023,0200,098,0.00, ,49.4, 
227,Plymouth,Sierra Foothill,4/8/2023,0300,098,0.00, ,49.0, 
227,Plymouth,Sierra Foothill,4/8/2023,0400,098,0.00, ,48.8, 
227,Plymouth,Sierra Foothill,4/8/2023,0500,098,0.00, ,47.7, 
227,Plymouth,Sierra Foothill,4/8/2023,0600,098,0.00, ,45.9, 
227,Plymouth,Sierra Foothill,4/8/2023,0700,098,0.00, ,46.0, 
227,Plymouth,Sierra Foothill,4/8/2023,0800,098,0.00, ,50.6, 
227,Plymouth,Sierra Foothill,4/8/2023,0900,098,0.00, ,55.2, 
227,Plymouth,Sierra Foothill,4/8/2023,1000,098,0.00, ,57.0, 
227,Plymouth,Sierra Foothill,4/8/2023,1100,098,0.00, ,58.2, 
227,Plymouth,Sierra Foothill,4/8/2023,1200,098,0.00, ,59.4, 
227,Plymouth,Sierra Foothill,4/8/2023,1300,098,0.00, ,61.2, 
227,Plymouth,Sierra Foothill,4/8/2023,1400,098,0.00, ,61.9, 
227,Plymouth,Sierra Foothill,4/8/2023,1500,098,0.00, ,63.0, 
227,Plymouth,Sierra Foothill,4/8/2023,1600,098,0.00, ,63.1, 
227,Plymouth,Sierra Foothill,4/8/2023,1700,098,0.00, ,62.7, 
227,Plymouth,Sierra Foothill,4/8/2023,1800,098,0.00, ,62.3, 
227,Plymouth,Sierra Foothill,4/8/2023,1900,098,0.00, ,57.6, 
227,Plymouth,Sierra Foothill,4/8/2023,2000,098,0.00, ,52.1, 
227,Plymouth,Sierra Foothill,4/8/2023,2100,098,0.00, ,51.0, 
227,Plymouth,Sierra Foothill,4/8/2023,2200,098,0.00, ,50.9, 
227,Plymouth,Sierra Foothill,4/8/2023,2300,098,0.00, ,48.7, 
227,Plymouth,Sierra Foothill,4/8/2023,2400,098,0.00, ,48.4, 
227,Plymouth,Sierra Foothill,4/9/2023,0100,099,0.00, ,47.7, 
227,Plymouth,Sierra Foothill,4/9/2023,0200,099,0.00, ,48.3, 
227,Plymouth,Sierra Foothill,4/9/2023,0300,099,0.00, ,49.0, 
227,Plymouth,Sierra Foothill,4/9/2023,0400,099,0.00, ,46.3, 
227,Plymouth,Sierra Foothill,4/9/2023,0500,099,0.00, ,46.5, 
227,Plymouth,Sierra Foothill,4/9/2023,0600,099,0.00, ,46.4, 
227,Plymouth,Sierra Foothill,4/9/2023,0700,099,0.00, ,48.0, 
227,Plymouth,Sierra Foothill,4/9/2023,0800,099,0.00, ,57.9, 
227,Plymouth,Sierra Foothill,4/9/2023,0900,099,0.00, ,60.6, 
227,Plymouth,Sierra Foothill,4/9/2023,1000,099,0.00, ,62.5, 
227,Plymouth,Sierra Foothill,4/9/2023,1100,099,0.00, ,64.6, 
227,Plymouth,Sierra Foothill,4/9/2023,1200,099,0.00, ,66.0, 
227,Plymouth,Sierra Foothill,4/9/2023,1300,099,0.00, ,67.4, 
227,Plymouth,Sierra Foothill,4/9/2023,1400,099,0.00, ,67.8, 
227,Plymouth,Sierra Foothill,4/9/2023,1500,099,0.00, ,68.7, 
227,Plymouth,Sierra Foothill,4/9/2023,1600,099,0.00, ,69.7, 
227,Plymouth,Sierra Foothill,4/9/2023,1700,099,0.00, ,70.1, 
227,Plymouth,Sierra Foothill,4/9/2023,1800,099,0.00, ,69.0, 
227,Plymouth,Sierra Foothill,4/9/2023,1900,099,0.00, ,61.7, 
227,Plymouth,Sierra Foothill,4/9/2023,2000,099,0.00, ,55.9, 
227,Plymouth,Sierra Foothill,4/9/2023,2100,099,0.00, ,55.2, 
227,Plymouth,Sierra Foothill,4/9/2023,2200,099,0.00, ,55.8, 
227,Plymouth,Sierra Foothill,4/9/2023,2300,099,0.00, ,52.4, 
227,Plymouth,Sierra Foothill,4/9/2023,2400,099,0.00, ,53.5, 
227,Plymouth,Sierra Foothill,4/10/2023,0100,100,0.00, ,53.6, 
227,Plymouth,Sierra Foothill,4/10/2023,0200,100,0.00, ,53.5, 
227,Plymouth,Sierra Foothill,4/10/2023,0300,100,0.00, ,52.8, 
227,Plymouth,Sierra Foothill,4/10/2023,0400,100,0.00, ,53.2, 
227,Plymouth,Sierra Foothill,4/10/2023,0500,100,0.00, ,53.5, 
227,Plymouth,Sierra Foothill,4/10/2023,0600,100,0.00, ,52.9, 
227,Plymouth,Sierra Foothill,4/10/2023,0700,100,0.00, ,53.0, 
227,Plymouth,Sierra Foothill,4/10/2023,0800,100,0.00, ,63.2, 
227,Plymouth,Sierra Foothill,4/10/2023,0900,100,0.00, ,67.3, 
227,Plymouth,Sierra Foothill,4/10/2023,1000,100,0.00, ,68.1, 
227,Plymouth,Sierra Foothill,4/10/2023,1100,100,0.00, ,69.4, 
227,Plymouth,Sierra Foothill,4/10/2023,1200,100,0.00, ,70.7, 
227,Plymouth,Sierra Foothill,4/10/2023,1300,100,0.00, ,72.0, 
227,Plymouth,Sierra Foothill,4/10/2023,1400,100,0.00, ,73.1, 
227,Plymouth,Sierra Foothill,4/10/2023,1500,100,0.00, ,73.9, 
227,Plymouth,Sierra Foothill,4/10/2023,1600,100,0.00, ,74.2, 
227,Plymouth,Sierra Foothill,4/10/2023,1700,100,0.00, ,74.6, 
227,Plymouth,Sierra Foothill,4/10/2023,1800,100,0.00, ,71.9, 
227,Plymouth,Sierra Foothill,4/10/2023,1900,100,0.00, ,65.6, 
227,Plymouth,Sierra Foothill,4/10/2023,2000,100,0.00, ,61.4, 
227,Plymouth,Sierra Foothill,4/10/2023,2100,100,0.00, ,58.6, 
227,Plymouth,Sierra Foothill,4/10/2023,2200,100,0.00, ,55.9, 
227,Plymouth,Sierra Foothill,4/10/2023,2300,100,0.00, ,53.1, 
227,Plymouth,Sierra Foothill,4/10/2023,2400,100,0.00, ,52.1, 
227,Plymouth,Sierra Foothill,4/11/2023,0100,101,0.00, ,50.1, 
227,Plymouth,Sierra Foothill,4/11/2023,0200,101,0.00, ,49.1, 
227,Plymouth,Sierra Foothill,4/11/2023,0300,101,0.00, ,50.0, 
227,Plymouth,Sierra Foothill,4/11/2023,0400,101,0.00, ,49.7, 
227,Plymouth,Sierra Foothill,4/11/2023,0500,101,0.00, ,49.4, 
227,Plymouth,Sierra Foothill,4/11/2023,0600,101,0.00, ,47.4, 
227,Plymouth,Sierra Foothill,4/11/2023,0700,101,0.00, ,48.9, 
227,Plymouth,Sierra Foothill,4/11/2023,0800,101,0.00, ,50.3, 
227,Plymouth,Sierra Foothill,4/11/2023,0900,101,0.00, ,51.3, 
227,Plymouth,Sierra Foothill,4/11/2023,1000,101,0.00, ,53.6, 
227,Plymouth,Sierra Foothill,4/11/2023,1100,101,0.00, ,57.1, 
227,Plymouth,Sierra Foothill,4/11/2023,1200,101,0.00, ,58.1, 
227,Plymouth,Sierra Foothill,4/11/2023,1300,101,0.00, ,60.3, 
227,Plymouth,Sierra Foothill,4/11/2023,1400,101,0.00, ,62.2, 
227,Plymouth,Sierra Foothill,4/11/2023,1500,101,0.00, ,63.9, 
227,Plymouth,Sierra Foothill,4/11/2023,1600,101,0.00, ,65.0, 
227,Plymouth,Sierra Foothill,4/11/2023,1700,101,0.00, ,64.7, 
227,Plymouth,Sierra Foothill,4/11/2023,1800,101,0.00, ,63.1, 
227,Plymouth,Sierra Foothill,4/11/2023,1900,101,0.00, ,58.2, 
227,Plymouth,Sierra Foothill,4/11/2023,2000,101,0.00, ,52.5, 
227,Plymouth,Sierra Foothill,4/11/2023,2100,101,0.00, ,48.8, 
227,Plymouth,Sierra Foothill,4/11/2023,2200,101,0.00, ,47.6, 
227,Plymouth,Sierra Foothill,4/11/2023,2300,101,0.00, ,45.2, 
227,Plymouth,Sierra Foothill,4/11/2023,2400,101,0.00, ,43.4, 
227,Plymouth,Sierra Foothill,4/12/2023,0100,102,0.00, ,43.4, 
227,Plymouth,Sierra Foothill,4/12/2023,0200,102,0.00, ,42.7, 
227,Plymouth,Sierra Foothill,4/12/2023,0300,102,0.00, ,41.1, 
227,Plymouth,Sierra Foothill,4/12/2023,0400,102,0.00, ,39.2, 
227,Plymouth,Sierra Foothill,4/12/2023,0500,102,0.00, ,38.8, 
227,Plymouth,Sierra Foothill,4/12/2023,0600,102,0.00, ,37.9, 
227,Plymouth,Sierra Foothill,4/12/2023,0700,102,0.00, ,39.7, 
227,Plymouth,Sierra Foothill,4/12/2023,0800,102,0.00, ,44.0, 
227,Plymouth,Sierra Foothill,4/12/2023,0900,102,0.00, ,47.4, 
227,Plymouth,Sierra Foothill,4/12/2023,1000,102,0.00, ,49.4, 
227,Plymouth,Sierra Foothill,4/12/2023,1100,102,0.00, ,51.4, 
227,Plymouth,Sierra Foothill,4/12/2023,1200,102,0.00, ,53.0, 
227,Plymouth,Sierra Foothill,4/12/2023,1300,102,0.00, ,53.3, 
227,Plymouth,Sierra Foothill,4/12/2023,1400,102,0.00, ,54.3, 
227,Plymouth,Sierra Foothill,4/12/2023,1500,102,0.00, ,55.2, 
227,Plymouth,Sierra Foothill,4/12/2023,1600,102,0.00, ,56.0, 
227,Plymouth,Sierra Foothill,4/12/2023,1700,102,0.00, ,56.9, 
227,Plymouth,Sierra Foothill,4/12/2023,1800,102,0.00, ,56.1, 
227,Plymouth,Sierra Foothill,4/12/2023,1900,102,0.00, ,51.7, 
227,Plymouth,Sierra Foothill,4/12/2023,2000,102,0.00, ,47.8, 
227,Plymouth,Sierra Foothill,4/12/2023,2100,102,0.00, ,46.4, 
227,Plymouth,Sierra Foothill,4/12/2023,2200,102,0.00, ,44.6, 
227,Plymouth,Sierra Foothill,4/12/2023,2300,102,0.00, ,43.2, 
227,Plymouth,Sierra Foothill,4/12/2023,2400,102,0.00, ,42.0, 
227,Plymouth,Sierra Foothill,4/13/2023,0100,103,0.00, ,40.0, 
227,Plymouth,Sierra Foothill,4/13/2023,0200,103,0.00, ,38.4, 
227,Plymouth,Sierra Foothill,4/13/2023,0300,103,0.00, ,37.6, 
227,Plymouth,Sierra Foothill,4/13/2023,0400,103,0.00, ,36.7, 
227,Plymouth,Sierra Foothill,4/13/2023,0500,103,0.00, ,35.6, 
227,Plymouth,Sierra Foothill,4/13/2023,0600,103,0.00, ,35.0, 
227,Plymouth,Sierra Foothill,4/13/2023,0700,103,0.00, ,37.4, 
227,Plymouth,Sierra Foothill,4/13/2023,0800,103,0.00, ,44.6, 
227,Plymouth,Sierra Foothill,4/13/2023,0900,103,0.00, ,45.6, 
227,Plymouth,Sierra Foothill,4/13/2023,1000,103,0.00, ,47.5, 
227,Plymouth,Sierra Foothill,4/13/2023,1100,103,0.00, ,50.4, 
227,Plymouth,Sierra Foothill,4/13/2023,1200,103,0.00, ,53.4, 
227,Plymouth,Sierra Foothill,4/13/2023,1300,103,0.00, ,55.7, 
227,Plymouth,Sierra Foothill,4/13/2023,1400,103,0.00, ,57.8, 
227,Plymouth,Sierra Foothill,4/13/2023,1500,103,0.00, ,59.5, 
227,Plymouth,Sierra Foothill,4/13/2023,1600,103,0.00, ,60.3, 
227,Plymouth,Sierra Foothill,4/13/2023,1700,103,0.00, ,60.3, 
227,Plymouth,Sierra Foothill,4/13/2023,1800,103,0.00, ,59.3, 
227,Plymouth,Sierra Foothill,4/13/2023,1900,103,0.00, ,54.1, 
227,Plymouth,Sierra Foothill,4/13/2023,2000,103,0.00, ,49.0, 
227,Plymouth,Sierra Foothill,4/13/2023,2100,103,0.00, ,47.7, 
227,Plymouth,Sierra Foothill,4/13/2023,2200,103,0.00, ,45.0, 
227,Plymouth,Sierra Foothill,4/13/2023,2300,103,0.00, ,43.5, 
227,Plymouth,Sierra Foothill,4/13/2023,2400,103,0.00, ,42.9, 
227,Plymouth,Sierra Foothill,4/14/2023,0100,104,0.00, ,41.8, 
227,Plymouth,Sierra Foothill,4/14/2023,0200,104,0.00, ,41.7, 
227,Plymouth,Sierra Foothill,4/14/2023,0300,104,0.00, ,40.6, 
227,Plymouth,Sierra Foothill,4/14/2023,0400,104,0.00, ,39.8, 
227,Plymouth,Sierra Foothill,4/14/2023,0500,104,0.00, ,37.4, 
